Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Season,RoundNumber,EventName,SessionName,SessionType,EventDate
0 days 01:13:10.487000,BOT,77,,13.0,5.0,0 days 01:11:24.579000,,,0 days 00:00:45.987000,0 days 00:00:24.815000,,0 days 01:12:45.751000,0 days 01:13:10.517000,211.0,240.0,286.0,154.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:56:39.367000,,1,,,,False,False,,,45.987,24.815,,4284.579,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:14:42.047000,BOT,77,0 days 00:01:31.560000,14.0,5.0,,,0 days 00:00:29.203000,0 days 00:00:39.296000,0 days 00:00:23.061000,0 days 01:13:39.690000,0 days 01:14:18.986000,0 days 01:14:42.047000,239.0,269.0,286.0,314.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:13:10.487000,,1,,,,False,True,91.56,29.203,39.296,23.061,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:16:39.495000,BOT,77,,15.0,5.0,,0 days 01:16:39.495000,0 days 00:00:35.814000,0 days 00:00:49.151000,,0 days 01:15:17.916000,0 days 01:16:07.069000,,200.0,198.0,,200.0,False,SOFT,3.0,True,Alfa Romeo,0 days 01:14:42.047000,,12,,,,False,False,,35.814,49.151,,4599.495,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:22:14.014000,MAG,20,,1.0,1.0,0 days 00:20:23.492000,,,0 days 00:00:48.278000,0 days 00:00:25.154000,,0 days 00:21:48.896000,0 days 00:22:14.014000,201.0,214.0,287.0,164.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:20:23.492000,,1,,,,False,False,,,48.278,25.154,,1223.492,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:23:46.300000,MAG,20,0 days 00:01:32.286000,2.0,1.0,,,0 days 00:00:29.498000,0 days 00:00:39.729000,0 days 00:00:23.059000,0 days 00:22:43.512000,0 days 00:23:23.241000,0 days 00:23:46.300000,240.0,270.0,287.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:22:14.014000,,1,,,,False,True,92.286,29.498,39.729,23.059,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:25:38.852000,MAG,20,0 days 00:01:52.552000,3.0,1.0,,0 days 00:25:36.527000,0 days 00:00:34.920000,0 days 00:00:47.660000,0 days 00:00:29.972000,0 days 00:24:21.220000,0 days 00:25:08.880000,0 days 00:25:38.852000,217.0,216.0,,290.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:23:46.300000,,1,,,,False,False,112.552,34.92,47.66,29.972,1536.527,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:31:18.279000,MAG,20,,4.0,2.0,0 days 00:29:33.691000,,,0 days 00:00:47.135000,0 days 00:00:24.255000,,0 days 00:30:54.038000,0 days 00:31:18.459000,183.0,216.0,288.0,185.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:25:38.852000,,1,,,,False,False,,,47.135,24.255,,1773.691,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:32:50.234000,MAG,20,0 days 00:01:31.955000,5.0,2.0,,,0 days 00:00:29.580000,0 days 00:00:39.379000,0 days 00:00:22.996000,0 days 00:31:47.859000,0 days 00:32:27.238000,0 days 00:32:50.234000,240.0,270.0,288.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:18.279000,,1,,,,False,True,91.955,29.58,39.379,22.996,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:34:42.851000,MAG,20,0 days 00:01:52.617000,6.0,2.0,,0 days 00:34:41.055000,0 days 00:00:34.628000,0 days 00:00:46.912000,0 days 00:00:31.077000,0 days 00:33:24.862000,0 days 00:34:11.774000,0 days 00:34:42.851000,217.0,206.0,,224.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:32:50.234000,,1,,,,False,False,112.617,34.628,46.912,31.077,2081.055,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:44:11.936000,MAG,20,,7.0,3.0,0 days 00:42:21.552000,,,0 days 00:00:48.993000,0 days 00:00:27.226000,,0 days 00:43:44.759000,0 days 00:44:11.936000,204.0,177.0,287.0,168.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:34:42.851000,,1,,,,False,False,,,48.993,27.226,,2541.552,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:45:43.397000,MAG,20,0 days 00:01:31.461000,8.0,3.0,,,0 days 00:00:29.391000,0 days 00:00:39.191000,0 days 00:00:22.879000,0 days 00:44:41.327000,0 days 00:45:20.518000,0 days 00:45:43.397000,241.0,271.0,287.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:44:11.936000,,1,,,,False,True,91.461,29.391,39.191,22.879,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:47:38.144000,MAG,20,0 days 00:01:54.747000,9.0,3.0,,0 days 00:47:36.332000,0 days 00:00:33.724000,0 days 00:00:50.021000,0 days 00:00:31.002000,0 days 00:46:17.121000,0 days 00:47:07.142000,0 days 00:47:38.144000,169.0,214.0,,254.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:45:43.397000,,1,,,,False,False,114.747,33.724,50.021,31.002,2856.332,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:13:39.577000,MAG,20,,10.0,4.0,0 days 01:11:43.952000,,,0 days 00:00:52.577000,0 days 00:00:27.895000,,0 days 01:13:11.774000,0 days 01:13:39.577000,202.0,184.0,288.0,166.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:47:38.144000,,1,,,,False,False,,,52.577,27.895,,4303.952,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:15:11.385000,MAG,20,0 days 00:01:31.808000,11.0,4.0,,,0 days 00:00:29.310000,0 days 00:00:39.456000,0 days 00:00:23.042000,0 days 01:14:08.887000,0 days 01:14:48.343000,0 days 01:15:11.385000,241.0,270.0,278.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:39.577000,,1,,,,False,True,91.808,29.31,39.456,23.042,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:17:57.149000,MAG,20,,12.0,4.0,,0 days 01:17:57.149000,0 days 00:00:29.310000,,,0 days 01:17:57.149000,,,241.0,270.0,,217.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:15:11.385000,,12,,,,False,False,,29.31,,,4677.149,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:22:54.301000,ALO,14,,1.0,1.0,0 days 00:20:59.585000,,,0 days 00:00:50.402000,0 days 00:00:31.930000,,0 days 00:22:22.406000,0 days 00:22:54.301000,213.0,229.0,289.0,179.0,False,SOFT,1.0,True,Alpine,0 days 00:20:59.585000,,1,,,,False,False,,,50.402,31.93,,1259.585,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:24:26.647000,ALO,14,0 days 00:01:32.346000,2.0,1.0,,,0 days 00:00:29.571000,0 days 00:00:39.609000,0 days 00:00:23.166000,0 days 00:23:23.872000,0 days 00:24:03.481000,0 days 00:24:26.647000,241.0,268.0,287.0,318.0,True,SOFT,2.0,True,Alpine,0 days 00:22:54.301000,,1,,,,False,True,92.346,29.571,39.609,23.166,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:26:22.680000,ALO,14,0 days 00:01:56.033000,3.0,1.0,,0 days 00:26:20.917000,0 days 00:00:35.579000,0 days 00:00:49.304000,0 days 00:00:31.150000,0 days 00:25:02.226000,0 days 00:25:51.530000,0 days 00:26:22.680000,195.0,197.0,,234.0,False,SOFT,3.0,True,Alpine,0 days 00:24:26.647000,,1,,,,False,False,116.033,35.579,49.304,31.15,1580.917,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:32:34.249000,ALO,14,,4.0,2.0,0 days 00:30:34.262000,,,0 days 00:00:50.394000,0 days 00:00:35.159000,,0 days 00:31:59.111000,0 days 00:32:34.408000,183.0,195.0,287.0,195.0,False,SOFT,4.0,False,Alpine,0 days 00:26:22.680000,,1,,,,False,False,,,50.394,35.159,,1834.262,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:34:16.846000,ALO,14,0 days 00:01:42.597000,5.0,2.0,,0 days 00:34:15.030000,0 days 00:00:29.701000,0 days 00:00:42.194000,0 days 00:00:30.702000,0 days 00:33:03.950000,0 days 00:33:46.144000,0 days 00:34:16.846000,238.0,225.0,,317.0,False,SOFT,5.0,False,Alpine,0 days 00:32:34.249000,,1,,,,False,False,102.597,29.701,42.194,30.702,2055.03,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:45:21.482000,ALO,14,,6.0,3.0,0 days 00:43:29.784000,,,0 days 00:00:49.051000,0 days 00:00:29.683000,,0 days 00:44:51.799000,0 days 00:45:21.504000,207.0,182.0,290.0,192.0,False,SOFT,1.0,True,Alpine,0 days 00:34:16.846000,,1,,,,False,False,,,49.051,29.683,,2609.784,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
