Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Season,RoundNumber,EventName,SessionName,SessionType,EventDate
0 days 00:35:15.153000,TSU,22,,4.0,1.0,,0 days 00:23:26.678000,0 days 00:00:31.779000,0 days 00:00:53.193000,,0 days 00:21:57.481000,0 days 00:22:50.744000,,225.0,171.0,,284.0,False,HARD,4.0,True,AlphaTauri,0 days 00:21:25.538000,,251,,,,False,False,,31.779,53.193,,1406.678,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:37:22.493000,TSU,22,,5.0,2.0,0 days 00:35:15.153000,,,0 days 00:00:46.196000,0 days 00:00:43.803000,,0 days 00:36:38.822000,0 days 00:37:22.573000,224.0,222.0,274.0,128.0,False,HARD,5.0,False,AlphaTauri,0 days 00:35:15.153000,,1,,,,False,False,,,46.196,43.803,,2115.153,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:38:59.971000,TSU,22,0 days 00:01:37.478000,6.0,2.0,,,0 days 00:00:31.224000,0 days 00:00:42.017000,0 days 00:00:24.237000,0 days 00:37:53.717000,0 days 00:38:35.734000,0 days 00:38:59.971000,230.0,260.0,279.0,309.0,True,HARD,6.0,False,AlphaTauri,0 days 00:37:22.493000,,1,,,,False,True,97.478,31.224,42.017,24.237,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:40:54.447000,TSU,22,0 days 00:01:54.476000,7.0,2.0,,,0 days 00:00:37.833000,0 days 00:00:49.308000,0 days 00:00:27.335000,0 days 00:39:37.804000,0 days 00:40:27.112000,0 days 00:40:54.447000,199.0,219.0,279.0,254.0,False,HARD,7.0,False,AlphaTauri,0 days 00:38:59.971000,,1,,,,False,True,114.476,37.833,49.308,27.335,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:42:31.230000,TSU,22,0 days 00:01:36.783000,8.0,2.0,,,0 days 00:00:30.951000,0 days 00:00:41.757000,0 days 00:00:24.075000,0 days 00:41:25.398000,0 days 00:42:07.155000,0 days 00:42:31.230000,232.0,263.0,279.0,312.0,True,HARD,8.0,False,AlphaTauri,0 days 00:40:54.447000,,1,,,,False,True,96.783,30.951,41.757,24.075,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:44:20.625000,TSU,22,0 days 00:01:49.395000,9.0,2.0,,0 days 00:44:18.869000,0 days 00:00:33.410000,0 days 00:00:47.109000,0 days 00:00:28.876000,0 days 00:43:04.640000,0 days 00:43:51.749000,0 days 00:44:20.625000,214.0,232.0,,294.0,False,HARD,9.0,False,AlphaTauri,0 days 00:42:31.230000,,1,,,,False,False,109.395,33.41,47.109,28.876,2658.869,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:57:25.701000,TSU,22,,10.0,3.0,0 days 00:55:20.956000,,,0 days 00:00:57.156000,0 days 00:00:27.544000,,0 days 00:56:58.304000,0 days 00:57:25.777000,134.0,168.0,280.0,148.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:44:20.625000,,12,,,,False,False,,,57.156,27.544,,3320.956,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:59:00.762000,TSU,22,0 days 00:01:35.061000,11.0,3.0,,,0 days 00:00:30.433000,0 days 00:00:40.850000,0 days 00:00:23.778000,0 days 00:57:56.134000,0 days 00:58:36.984000,0 days 00:59:00.762000,233.0,263.0,281.0,307.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:57:25.701000,,12,,,,False,True,95.061,30.433,40.85,23.778,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:01:13.540000,TSU,22,0 days 00:02:12.778000,12.0,3.0,,,0 days 00:00:41.114000,0 days 00:00:57.881000,0 days 00:00:33.783000,0 days 00:59:41.876000,0 days 01:00:39.757000,0 days 01:01:13.540000,179.0,148.0,280.0,250.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:59:00.762000,,1,,,,False,True,132.778,41.114,57.881,33.783,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:02:48.570000,TSU,22,0 days 00:01:35.030000,13.0,3.0,,,0 days 00:00:30.217000,0 days 00:00:40.883000,0 days 00:00:23.930000,0 days 01:01:43.757000,0 days 01:02:24.640000,0 days 01:02:48.570000,234.0,264.0,280.0,307.0,True,SOFT,4.0,True,AlphaTauri,0 days 01:01:13.540000,,1,,,,False,True,95.03,30.217,40.883,23.93,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
